id,department_id,department,semester,day,period,subject_id,start_time,end_time,room,created_at
736ba6ca-b2f1-4e45-b2e2-19f5597b8845,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Wednesday,3,d1918b5c-0302-4d6e-ab10-470e375835a0,11:00,11:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
ad0c6d9d-e8a6-45c4-b2c5-050222604caa,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Wednesday,4,2890df7d-9419-4503-9484-54468599a013,12:00,12:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
6bc936b3-b4c1-4302-9a04-6825a82b5ce6,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Wednesday,5,85eaf467-8dd2-4633-8ff8-1375387eb171,13:00,13:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
2e832d38-f160-4671-a7bf-4acdf3b9c574,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Wednesday,6,814c85fd-0602-461a-b036-fd6b6452c47c,14:00,14:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
0c605528-3fca-40da-b1f4-eb16ce6a7252,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,1,814c85fd-0602-461a-b036-fd6b6452c47c,9:00,9:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
7f900611-eaa7-4d41-98b1-114cfac981de,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,2,45ef1c0c-a8c1-49cd-8447-591a45041d00,10:00,10:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
826e8b0b-cb72-4135-844d-694334422b86,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,3,d1918b5c-0302-4d6e-ab10-470e375835a0,11:00,11:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
a3579c99-3321-48f3-8fa3-63b2dbf6dc43,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,4,2890df7d-9419-4503-9484-54468599a013,12:00,12:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
43d5a990-321d-44aa-9609-d5a72211eac5,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,5,85eaf467-8dd2-4633-8ff8-1375387eb171,13:00,13:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
5e8c305a-1509-494b-a4e6-27142a8df10b,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Thursday,6,814c85fd-0602-461a-b036-fd6b6452c47c,14:00,14:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
046444cb-00b9-457d-b7c6-05cfd21c24db,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,1,814c85fd-0602-461a-b036-fd6b6452c47c,9:00,9:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
92db42e5-bb65-4683-b5e2-c5359eab7f6a,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,2,45ef1c0c-a8c1-49cd-8447-591a45041d00,10:00,10:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
b90e3e9e-9516-4c86-b696-8e749ee22d71,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,3,d1918b5c-0302-4d6e-ab10-470e375835a0,11:00,11:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
240ac6e6-7126-41e8-9d2b-7cd934eab7a9,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,4,2890df7d-9419-4503-9484-54468599a013,12:00,12:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
6cbd8657-1b84-4164-9e8e-f9578b77b402,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,5,85eaf467-8dd2-4633-8ff8-1375387eb171,13:00,13:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
b811270c-b356-47e4-9aea-92b4d35b6f28,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,2,Friday,6,814c85fd-0602-461a-b036-fd6b6452c47c,14:00,14:50,Hall-ECE-102,2026-07-21T17:36:54.868Z
02685600-305c-4389-afb7-5025269d370b,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,1,ff5d64b7-9154-4112-b968-6ee118c12fe8,9:00,9:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
9486f6bc-87de-479d-aab5-a2778b2ffa8c,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,2,4ab84cb5-2e99-471b-b320-202a6972e6b5,10:00,10:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
e0e76e4b-85bc-4b0d-a3e6-5c58b94d56f5,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,3,d48128a2-420d-4be2-8f48-90096c46a38a,11:00,11:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
24d0b942-11bf-47ec-8cf3-dad8327173e9,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,4,70b272ac-06fb-4ced-a43f-96ce1fb4adfc,12:00,12:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
194bbe64-6647-41f6-84da-21a94adc2401,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,5,a1af193b-ba1e-447f-a16c-73c243d03a87,13:00,13:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
234c5a67-7213-49df-9793-fb0e93e0d037,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Monday,6,ff5d64b7-9154-4112-b968-6ee118c12fe8,14:00,14:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
8ed6d248-e5d0-463d-9744-b624007a3697,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,1,ff5d64b7-9154-4112-b968-6ee118c12fe8,9:00,9:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
0dfa2008-53c1-4229-89e7-ee128f226b16,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,2,4ab84cb5-2e99-471b-b320-202a6972e6b5,10:00,10:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
1587c501-7a04-4147-a2f2-4597ed9863a9,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,3,d48128a2-420d-4be2-8f48-90096c46a38a,11:00,11:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
ce69d73c-467a-4a70-b6db-cbbbc1b9b1a8,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,4,70b272ac-06fb-4ced-a43f-96ce1fb4adfc,12:00,12:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
7dc99633-5252-4fd9-b829-938299701288,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,5,a1af193b-ba1e-447f-a16c-73c243d03a87,13:00,13:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
81ec3562-116d-42cd-8054-4676625d9642,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Tuesday,6,ff5d64b7-9154-4112-b968-6ee118c12fe8,14:00,14:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
cdcfe7bc-92cc-48c7-be51-63c143fcd3f0,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,1,ff5d64b7-9154-4112-b968-6ee118c12fe8,9:00,9:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
ba2a1e32-5182-4bf0-b11a-06e611a2854c,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,2,4ab84cb5-2e99-471b-b320-202a6972e6b5,10:00,10:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
ba7dbe2a-d083-4a0a-bfe5-c17b55fdef87,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,3,d48128a2-420d-4be2-8f48-90096c46a38a,11:00,11:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
c6a6a154-7b0b-4e6d-b181-6d8876358f99,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,4,70b272ac-06fb-4ced-a43f-96ce1fb4adfc,12:00,12:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
6a360e84-0d78-4f4a-9789-31ca8490ae48,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,5,a1af193b-ba1e-447f-a16c-73c243d03a87,13:00,13:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
78d41894-fc4a-4936-a25c-5d16389a20ec,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Wednesday,6,ff5d64b7-9154-4112-b968-6ee118c12fe8,14:00,14:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
98094379-3d67-45a1-8a0b-17daacf2b394,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,1,ff5d64b7-9154-4112-b968-6ee118c12fe8,9:00,9:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
5a873ba2-ed4b-4946-805e-2d2297230af5,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,2,4ab84cb5-2e99-471b-b320-202a6972e6b5,10:00,10:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
64591811-6386-4816-abe7-387b92f2fb19,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,3,d48128a2-420d-4be2-8f48-90096c46a38a,11:00,11:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
04c5a93d-0f57-465e-8be4-eb16368fa206,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,4,70b272ac-06fb-4ced-a43f-96ce1fb4adfc,12:00,12:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
bdb93195-76cb-4274-a7b2-7780491093bd,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,5,a1af193b-ba1e-447f-a16c-73c243d03a87,13:00,13:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
c207aa77-7668-4b20-baca-3ac9d8b4dffa,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Thursday,6,ff5d64b7-9154-4112-b968-6ee118c12fe8,14:00,14:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
6206a928-1f68-443f-a5fd-376091408da6,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,1,ff5d64b7-9154-4112-b968-6ee118c12fe8,9:00,9:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
34e9db27-a816-435b-bb83-fb12bb725290,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,2,4ab84cb5-2e99-471b-b320-202a6972e6b5,10:00,10:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
6d4712bf-eef0-4aa2-a6d0-cda9880ad97e,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,3,d48128a2-420d-4be2-8f48-90096c46a38a,11:00,11:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
3232d35a-9107-4423-923b-7683272672dc,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,4,70b272ac-06fb-4ced-a43f-96ce1fb4adfc,12:00,12:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
b3e54048-d372-45d6-b4ea-3fcb97633b78,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,5,a1af193b-ba1e-447f-a16c-73c243d03a87,13:00,13:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
474174de-c3ed-474f-b8f8-4b9a7c17666c,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,3,Friday,6,ff5d64b7-9154-4112-b968-6ee118c12fe8,14:00,14:50,Hall-ECE-103,2026-07-21T17:36:54.868Z
60b15864-6a72-4259-b10c-9e7a8155452b,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,1,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,9:00,9:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
7255aeef-73c5-49d0-b341-daf8dd0f5da6,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,2,1c23d22d-9b1d-47f7-9eff-1066a4a97935,10:00,10:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
cab8655d-a23d-415c-aa5b-12d7863bd50e,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,3,e17bdb13-614a-41f0-83b1-11ab92e62313,11:00,11:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
002deee4-079e-4d7a-807f-d4b9c9b14877,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,4,89720cfd-1db1-49f2-9e13-7de3f43a101d,12:00,12:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
cc14fb5c-8836-4871-8d63-2dacf2922147,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,5,dad8652d-6fdd-419b-b5e0-0b724208f0b4,13:00,13:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
a7d12c77-634d-4621-a48e-cf2698bf8791,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Monday,6,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,14:00,14:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
760ff756-03d8-48f3-bb39-79217658901f,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,1,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,9:00,9:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
038e5bfb-d7aa-4f80-95e2-60509ee20f2e,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,2,1c23d22d-9b1d-47f7-9eff-1066a4a97935,10:00,10:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
204ffbdb-bfa5-4d39-9419-7b09b11e9e74,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,3,e17bdb13-614a-41f0-83b1-11ab92e62313,11:00,11:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
17d9bccb-4a35-44da-b6f4-b18224059a92,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,4,89720cfd-1db1-49f2-9e13-7de3f43a101d,12:00,12:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
4dcdadaa-7372-4ebf-abb6-45fee4377bab,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,5,dad8652d-6fdd-419b-b5e0-0b724208f0b4,13:00,13:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
6805b063-a776-452e-a935-d96413159aa6,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Tuesday,6,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,14:00,14:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
c46b3020-bdd8-4466-800e-2dc48a60584e,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,1,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,9:00,9:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
25bc30f6-d59d-4dfc-833b-cf3a7e02792f,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,2,1c23d22d-9b1d-47f7-9eff-1066a4a97935,10:00,10:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
2a578d3b-4ba7-4c58-a261-8bd44f0101c2,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,3,e17bdb13-614a-41f0-83b1-11ab92e62313,11:00,11:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
1b1feb1f-3302-4bc2-a21d-d12a0700fbc3,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,4,89720cfd-1db1-49f2-9e13-7de3f43a101d,12:00,12:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
59fc3e1f-1072-4162-a829-af0bd6d9d69b,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,5,dad8652d-6fdd-419b-b5e0-0b724208f0b4,13:00,13:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
e734ff36-5a4e-4476-853c-59c5d79af921,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Wednesday,6,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,14:00,14:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
b84aaee0-945a-4481-bd41-3f0a3fc877c0,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,1,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,9:00,9:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
a6b77c86-8c3f-4c59-b612-b03d416987eb,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,2,1c23d22d-9b1d-47f7-9eff-1066a4a97935,10:00,10:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
5574cdc4-cb4f-423b-97ac-41a9651d61d9,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,3,e17bdb13-614a-41f0-83b1-11ab92e62313,11:00,11:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
89b96d8c-a2a2-401f-9f7f-3215071944dc,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,4,89720cfd-1db1-49f2-9e13-7de3f43a101d,12:00,12:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
a04ec1f1-629a-4c53-be47-0c17b8ad61a2,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,5,dad8652d-6fdd-419b-b5e0-0b724208f0b4,13:00,13:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
1c5c9d3d-c867-43ba-9a48-74de012644a3,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Thursday,6,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,14:00,14:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
a08e04f4-f3e3-4f6b-a49c-ead973a14b34,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,1,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,9:00,9:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
61df92da-cbe3-4b3b-a29c-e768390bebcb,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,2,1c23d22d-9b1d-47f7-9eff-1066a4a97935,10:00,10:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
2cf3d9e0-b69d-490c-a035-97b23104b0fa,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,3,e17bdb13-614a-41f0-83b1-11ab92e62313,11:00,11:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
af61b0cb-132d-4621-aa20-95b1a9df7077,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,4,89720cfd-1db1-49f2-9e13-7de3f43a101d,12:00,12:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
3cce865c-96b5-40ea-941e-db53e6dc53f1,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,5,dad8652d-6fdd-419b-b5e0-0b724208f0b4,13:00,13:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
0d1b2d0d-4633-41e0-a855-605cc35461a7,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,4,Friday,6,955a7c2c-91bb-4c00-a3bb-fe3e4d0813f6,14:00,14:50,Hall-ECE-104,2026-07-21T17:36:54.868Z
a54c42f4-d953-4d54-92e5-0e968281a1bc,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,1,dffe103d-a63c-4d40-abb3-4324dff85352,9:00,9:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
93f1da18-422e-4012-bc13-bbbaa5a95d50,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,2,d9ab38f5-638c-4a68-8e86-ab137ef937a2,10:00,10:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
29759ed0-80ba-484e-8200-432d13911720,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,3,44d6955a-b80b-44c1-9854-533abe6ce018,11:00,11:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
0bec8fc8-b2d8-4e07-91b0-fab19f28605e,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,4,5d9e22cd-27f4-4c25-a2cb-4e1ca0022d0a,12:00,12:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
9591d0dc-0006-4783-b871-27f947442245,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,5,26537ae5-b569-4812-98e8-20df61b832c2,13:00,13:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
2d4bafa1-bcf7-4bc1-96f4-3ed8849e1cd8,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Monday,6,dffe103d-a63c-4d40-abb3-4324dff85352,14:00,14:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
83eca18a-2f23-4045-bb5e-fe07ea46ffe4,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,1,dffe103d-a63c-4d40-abb3-4324dff85352,9:00,9:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
ac9f190d-0e20-497c-9da1-61581885e2af,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,2,d9ab38f5-638c-4a68-8e86-ab137ef937a2,10:00,10:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
dfa2fe54-5c5e-44b6-b793-8f6f97acbcde,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,3,44d6955a-b80b-44c1-9854-533abe6ce018,11:00,11:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
0627e115-207f-4261-869a-21a0e0a65964,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,4,5d9e22cd-27f4-4c25-a2cb-4e1ca0022d0a,12:00,12:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
6fb2861f-47e2-4e98-99b8-14859e30fc8d,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,5,26537ae5-b569-4812-98e8-20df61b832c2,13:00,13:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
1eaff60b-1fc6-41c5-979d-92d95537a49d,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Tuesday,6,dffe103d-a63c-4d40-abb3-4324dff85352,14:00,14:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
253961c7-a4fa-48c0-b2c7-aa49fc7ea776,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,1,dffe103d-a63c-4d40-abb3-4324dff85352,9:00,9:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
b8344efe-b8e2-4203-849b-2f9ec8acb46f,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,2,d9ab38f5-638c-4a68-8e86-ab137ef937a2,10:00,10:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
7aaacf46-0790-4297-b72e-8a964e75082c,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,3,44d6955a-b80b-44c1-9854-533abe6ce018,11:00,11:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
c18b7380-2e5b-4819-9885-608921079357,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,4,5d9e22cd-27f4-4c25-a2cb-4e1ca0022d0a,12:00,12:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
5202f2df-620c-457b-b9df-056a4b3ed62c,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,5,26537ae5-b569-4812-98e8-20df61b832c2,13:00,13:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
c798e2f8-ed91-4ea7-a732-c756f8d3df93,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Wednesday,6,dffe103d-a63c-4d40-abb3-4324dff85352,14:00,14:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
f17fd419-7f75-4588-9abf-c72f819199d9,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,1,dffe103d-a63c-4d40-abb3-4324dff85352,9:00,9:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
b3cb5cf5-bd4b-4618-baf9-21629c170bcf,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,2,d9ab38f5-638c-4a68-8e86-ab137ef937a2,10:00,10:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
e6c8c9fd-3c25-44b3-a632-1a8d787aee78,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,3,44d6955a-b80b-44c1-9854-533abe6ce018,11:00,11:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
6b3c651b-afcd-4c3e-8631-af2ebdab23a7,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,4,5d9e22cd-27f4-4c25-a2cb-4e1ca0022d0a,12:00,12:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
300fcf2b-1b48-416f-af37-8604849cab26,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,5,26537ae5-b569-4812-98e8-20df61b832c2,13:00,13:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
38466c0e-b6bc-41ce-932d-fe10694b83b3,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Thursday,6,dffe103d-a63c-4d40-abb3-4324dff85352,14:00,14:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
3208ed19-7622-43fb-811f-de6e13ae18da,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,1,dffe103d-a63c-4d40-abb3-4324dff85352,9:00,9:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
e5319882-2aaa-4ff3-8f0c-143691a33abd,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,2,d9ab38f5-638c-4a68-8e86-ab137ef937a2,10:00,10:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
78d02446-2890-4fd5-a07a-44cd87a7a8aa,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,3,44d6955a-b80b-44c1-9854-533abe6ce018,11:00,11:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
a9b97690-e107-49dd-ab02-4d0e1ae14718,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,4,5d9e22cd-27f4-4c25-a2cb-4e1ca0022d0a,12:00,12:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
25ace5c2-58ac-433d-bd2f-70c298377f80,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,5,26537ae5-b569-4812-98e8-20df61b832c2,13:00,13:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
d187177b-c56f-44f5-a793-6eb1367c40af,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,5,Friday,6,dffe103d-a63c-4d40-abb3-4324dff85352,14:00,14:50,Hall-ECE-105,2026-07-21T17:36:54.868Z
e13ce489-ced6-4ede-bde4-b45720516b73,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,6,Monday,1,22bf8b32-7b2e-4f56-a26c-1ccc8e348a34,9:00,9:50,Hall-ECE-106,2026-07-21T17:36:54.868Z
e5e404f5-dff2-412e-8d89-b2a40701f1dc,09c3a0df-d76f-44db-8fdf-2c773592de4a,ECE,6,Monday,2,26425fb5-4817-44bb-a905-ee65d447336b,10:00,10:50,Hall-ECE-106,2026-07-21T17:36:54.868Z
